label,source_path,text_length,reason
invoice,data\invoice\1000261750.tif,0,min_chars<5
invoice,data\invoice\1000261761.tif,0,min_chars<5
invoice,data\invoice\1000261819_1000261820.tif,0,min_chars<5
invoice,data\invoice\1000261970.tif,0,min_chars<5
invoice,data\invoice\1000261971.tif,0,min_chars<5
invoice,data\invoice\1000261975.tif,0,min_chars<5
invoice,data\invoice\1000261978.tif,0,min_chars<5
invoice,data\invoice\1000273362.tif,0,min_chars<5
invoice,data\invoice\1000286500.tif,0,min_chars<5
invoice,data\invoice\1000286518.tif,0,min_chars<5
invoice,data\invoice\1000286519.tif,0,min_chars<5
invoice,data\invoice\1000286802_1000286803.tif,0,min_chars<5
invoice,data\invoice\1000328765.tif,0,min_chars<5
invoice,data\invoice\1000329938.tif,0,min_chars<5
invoice,data\invoice\1000331945.tif,0,min_chars<5
invoice,data\invoice\10004244.tif,0,min_chars<5
invoice,data\invoice\10004541.tif,0,min_chars<5
invoice,data\invoice\10004963.tif,0,min_chars<5
invoice,data\invoice\1000769284.tif,0,min_chars<5
invoice,data\invoice\1000769285.tif,0,min_chars<5
invoice,data\invoice\1000876507.tif,0,min_chars<5
invoice,data\invoice\1001604588_1001604589.tif,0,min_chars<5
invoice,data\invoice\1001608254.tif,0,min_chars<5
invoice,data\invoice\1001608264_1001608265.tif,0,min_chars<5
invoice,data\invoice\1001608316.tif,0,min_chars<5
invoice,data\invoice\1001608416.tif,0,min_chars<5
invoice,data\invoice\1001608417.tif,0,min_chars<5
invoice,data\invoice\1001608449_1001608450.tif,0,min_chars<5
invoice,data\invoice\1001608646.tif,0,min_chars<5
invoice,data\invoice\1001608656.tif,0,min_chars<5
invoice,data\invoice\1001608664_1001608665.tif,0,min_chars<5
invoice,data\invoice\1001608696.tif,0,min_chars<5
invoice,data\invoice\1001608765.tif,0,min_chars<5
invoice,data\invoice\1001818861.tif,0,min_chars<5
invoice,data\invoice\1001856432.tif,0,min_chars<5
invoice,data\invoice\1001881006.tif,0,min_chars<5
invoice,data\invoice\1001899479_1001899483.tif,0,min_chars<5
invoice,data\invoice\1001899499.tif,0,min_chars<5
invoice,data\invoice\1001899519_1001899523.tif,0,min_chars<5
invoice,data\invoice\1001899529_1001899533.tif,0,min_chars<5
invoice,data\invoice\1001899534_1001899538.tif,0,min_chars<5
invoice,data\invoice\1001899539_1001899543.tif,0,min_chars<5
invoice,data\invoice\10022326.tif,0,min_chars<5
invoice,data\invoice\1002350997.tif,0,min_chars<5
invoice,data\invoice\1002351232.tif,0,min_chars<5
invoice,data\invoice\1002385042_1002385043.tif,0,min_chars<5
invoice,data\invoice\1002411937_1002411938.tif,0,min_chars<5
invoice,data\invoice\1002411941.tif,0,min_chars<5
invoice,data\invoice\1002411995.tif,0,min_chars<5
invoice,data\invoice\1002476005.tif,0,min_chars<5
invoice,data\invoice\1002972695.tif,0,min_chars<5
invoice,data\invoice\1002974623.tif,0,min_chars<5
invoice,data\invoice\1003059196.tif,0,min_chars<5
invoice,data\invoice\1003080788.tif,0,min_chars<5
invoice,data\invoice\1003115541.tif,0,min_chars<5
invoice,data\invoice\1003115579.tif,0,min_chars<5
invoice,data\invoice\1003117879.tif,0,min_chars<5
invoice,data\invoice\1003117920.tif,0,min_chars<5
invoice,data\invoice\1003118091.tif,0,min_chars<5
invoice,data\invoice\1003119704.tif,0,min_chars<5
invoice,data\invoice\1003119885.tif,0,min_chars<5
invoice,data\invoice\1003121954_1003121955.tif,0,min_chars<5
invoice,data\invoice\1003122088_1003122089.tif,0,min_chars<5
invoice,data\invoice\1003122763_1003122764.tif,0,min_chars<5
invoice,data\invoice\1003123190.tif,0,min_chars<5
invoice,data\invoice\1003123195.tif,0,min_chars<5
invoice,data\invoice\1003123196.tif,0,min_chars<5
invoice,data\invoice\1003123207.tif,0,min_chars<5
invoice,data\invoice\1003123208_3209.tif,0,min_chars<5
invoice,data\invoice\1003123682.tif,0,min_chars<5
invoice,data\invoice\1003155024.tif,0,min_chars<5
invoice,data\invoice\1003155027.tif,0,min_chars<5
invoice,data\invoice\1003155061_1003155062.tif,0,min_chars<5
invoice,data\invoice\1003155300.tif,0,min_chars<5
invoice,data\invoice\1003157367.tif,0,min_chars<5
invoice,data\invoice\1003157368_1003157369.tif,0,min_chars<5
invoice,data\invoice\1003158039.tif,0,min_chars<5
invoice,data\invoice\1003170260.tif,0,min_chars<5
invoice,data\invoice\1003170280.tif,0,min_chars<5
invoice,data\invoice\1003171524.tif,0,min_chars<5
invoice,data\invoice\1003183274.tif,0,min_chars<5
invoice,data\invoice\1003195755.tif,0,min_chars<5
invoice,data\invoice\1003196265.tif,0,min_chars<5
invoice,data\invoice\1003200031_1003200035.tif,0,min_chars<5
invoice,data\invoice\1003200036_1003200046.tif,0,min_chars<5
invoice,data\invoice\1003200055_1003200056.tif,0,min_chars<5
invoice,data\invoice\1003200119.tif,0,min_chars<5
invoice,data\invoice\1003200205.tif,0,min_chars<5
invoice,data\invoice\1003288002.tif,0,min_chars<5
invoice,data\invoice\10033351.tif,0,min_chars<5
invoice,data\invoice\1003710184.tif,0,min_chars<5
invoice,data\invoice\1003710213.tif,0,min_chars<5
invoice,data\invoice\1003710245.tif,0,min_chars<5
invoice,data\invoice\1003710249.tif,0,min_chars<5
invoice,data\invoice\1003710347.tif,0,min_chars<5
invoice,data\invoice\1003710394.tif,0,min_chars<5
invoice,data\invoice\1003710395.tif,0,min_chars<5
invoice,data\invoice\1003710402.tif,0,min_chars<5
invoice,data\invoice\1003710403.tif,0,min_chars<5
invoice,data\invoice\1003710411.tif,0,min_chars<5
invoice,data\invoice\1003710413.tif,0,min_chars<5
invoice,data\invoice\1003718793_1003718794.tif,0,min_chars<5
invoice,data\invoice\1003722042.tif,0,min_chars<5
invoice,data\invoice\1003724307.tif,0,min_chars<5
invoice,data\invoice\1003725907.tif,0,min_chars<5
invoice,data\invoice\1004857475_1004857476.tif,0,min_chars<5
invoice,data\invoice\1004862247.tif,0,min_chars<5
invoice,data\invoice\1004862290.tif,0,min_chars<5
invoice,data\invoice\1004864357.tif,0,min_chars<5
invoice,data\invoice\1004864515.tif,0,min_chars<5
invoice,data\invoice\1004864862.tif,0,min_chars<5
invoice,data\invoice\1004864863.tif,0,min_chars<5
invoice,data\invoice\1004864865.tif,0,min_chars<5
invoice,data\invoice\1004864870.tif,0,min_chars<5
invoice,data\invoice\1004864879.tif,0,min_chars<5
invoice,data\invoice\1004864898_1004864899.tif,0,min_chars<5
invoice,data\invoice\1004888189_1004888190.tif,0,min_chars<5
invoice,data\invoice\1005049206.tif,0,min_chars<5
invoice,data\invoice\1005049408-a.tif,0,min_chars<5
invoice,data\invoice\1005049416.tif,0,min_chars<5
invoice,data\invoice\1005049419.tif,0,min_chars<5
invoice,data\invoice\1005049421-a.tif,0,min_chars<5
invoice,data\invoice\1005049431.tif,0,min_chars<5
invoice,data\invoice\1005049434.tif,0,min_chars<5
invoice,data\invoice\1005053974.tif,0,min_chars<5
invoice,data\invoice\1005060545_0546.tif,0,min_chars<5
invoice,data\invoice\1005061707.tif,0,min_chars<5
invoice,data\invoice\1005061732.tif,0,min_chars<5
invoice,data\invoice\1005067705.tif,0,min_chars<5
invoice,data\invoice\1005083774-a.tif,0,min_chars<5
invoice,data\invoice\1005083775-a.tif,0,min_chars<5
invoice,data\invoice\1005086585.tif,0,min_chars<5
invoice,data\invoice\1005109245.tif,0,min_chars<5
invoice,data\invoice\1005109285.tif,0,min_chars<5
invoice,data\invoice\1005135903.tif,0,min_chars<5
invoice,data\invoice\1005200819.tif,0,min_chars<5
invoice,data\invoice\1005201136.tif,0,min_chars<5
invoice,data\invoice\1005201161.tif,0,min_chars<5
invoice,data\invoice\10068379.tif,0,min_chars<5
invoice,data\invoice\10071662.tif,0,min_chars<5
invoice,data\invoice\10073445.tif,0,min_chars<5
invoice,data\invoice\10081870.tif,0,min_chars<5
invoice,data\invoice\10089460.tif,0,min_chars<5
invoice,data\invoice\10212773.tif,0,min_chars<5
invoice,data\invoice\10275236-5236.tif,0,min_chars<5
invoice,data\invoice\10375136.tif,0,min_chars<5
invoice,data\invoice\10375138.tif,0,min_chars<5
invoice,data\invoice\10377792.tif,0,min_chars<5
invoice,data\invoice\10382324.tif,0,min_chars<5
invoice,data\invoice\10382325.tif,0,min_chars<5
invoice,data\invoice\10382327.tif,0,min_chars<5
invoice,data\invoice\10382329.tif,0,min_chars<5
invoice,data\invoice\10382357.tif,0,min_chars<5
invoice,data\invoice\10382364.tif,0,min_chars<5
invoice,data\invoice\10382374.tif,0,min_chars<5
invoice,data\invoice\10382375.tif,0,min_chars<5
invoice,data\invoice\10382399.tif,0,min_chars<5
invoice,data\invoice\10382400.tif,0,min_chars<5
invoice,data\invoice\10382402.tif,0,min_chars<5
invoice,data\invoice\10382404.tif,0,min_chars<5
invoice,data\invoice\10382436.tif,0,min_chars<5
invoice,data\invoice\10382438.tif,0,min_chars<5
invoice,data\invoice\10382439.tif,0,min_chars<5
invoice,data\invoice\10382468.tif,0,min_chars<5
invoice,data\invoice\10382470.tif,0,min_chars<5
invoice,data\invoice\10382471.tif,0,min_chars<5
invoice,data\invoice\10382478.tif,0,min_chars<5
invoice,data\invoice\10382479.tif,0,min_chars<5
invoice,data\invoice\10382487.tif,0,min_chars<5
invoice,data\invoice\10382520.tif,0,min_chars<5
invoice,data\invoice\10382522.tif,0,min_chars<5
invoice,data\invoice\10382524.tif,0,min_chars<5
invoice,data\invoice\10382549.tif,0,min_chars<5
invoice,data\invoice\10382550.tif,0,min_chars<5
invoice,data\invoice\10382552.tif,0,min_chars<5
invoice,data\invoice\10382941.tif,0,min_chars<5
invoice,data\invoice\10382942.tif,0,min_chars<5
invoice,data\invoice\10382945.tif,0,min_chars<5
invoice,data\invoice\10382951.tif,0,min_chars<5
invoice,data\invoice\10382952.tif,0,min_chars<5
invoice,data\invoice\10382953.tif,0,min_chars<5
invoice,data\invoice\10382958.tif,0,min_chars<5
invoice,data\invoice\10382970.tif,0,min_chars<5
invoice,data\invoice\10383051.tif,0,min_chars<5
invoice,data\invoice\10396743.tif,0,min_chars<5
invoice,data\invoice\10396758.tif,0,min_chars<5
invoice,data\invoice\10396759.tif,0,min_chars<5
invoice,data\invoice\10396780.tif,0,min_chars<5
invoice,data\invoice\10396784.tif,0,min_chars<5
invoice,data\invoice\10396800.tif,0,min_chars<5
invoice,data\invoice\10396822.tif,0,min_chars<5
invoice,data\invoice\10396858.tif,0,min_chars<5
invoice,data\invoice\10396889.tif,0,min_chars<5
invoice,data\invoice\10396922.tif,0,min_chars<5
invoice,data\invoice\10396931_10396932.tif,0,min_chars<5
invoice,data\invoice\10396960.tif,0,min_chars<5
invoice,data\invoice\10396989.tif,0,min_chars<5
invoice,data\invoice\10396999.tif,0,min_chars<5
invoice,data\invoice\10397018.tif,0,min_chars<5
invoice,data\invoice\10397026.tif,0,min_chars<5
invoice,data\invoice\10397028.tif,0,min_chars<5
invoice,data\invoice\10397096.tif,0,min_chars<5
invoice,data\invoice\10397097.tif,0,min_chars<5
invoice,data\invoice\10397110.tif,0,min_chars<5
invoice,data\invoice\10397113_10397114.tif,0,min_chars<5
invoice,data\invoice\10397133.tif,0,min_chars<5
invoice,data\invoice\10397146.tif,0,min_chars<5
invoice,data\invoice\10397148_10397149.tif,0,min_chars<5
invoice,data\invoice\10397172.tif,0,min_chars<5
invoice,data\invoice\10397174.tif,0,min_chars<5
invoice,data\invoice\10397180.tif,0,min_chars<5
invoice,data\invoice\10397195.tif,0,min_chars<5
invoice,data\invoice\10397212.tif,0,min_chars<5
invoice,data\invoice\10397216.tif,0,min_chars<5
invoice,data\invoice\10397224.tif,0,min_chars<5
invoice,data\invoice\10397227.tif,0,min_chars<5
invoice,data\invoice\10397248_10397249.tif,0,min_chars<5
invoice,data\invoice\10397270.tif,0,min_chars<5
invoice,data\invoice\10397335.tif,0,min_chars<5
invoice,data\invoice\10397337.tif,0,min_chars<5
invoice,data\invoice\10397340_10397341.tif,0,min_chars<5
invoice,data\invoice\10397343_10397344.tif,0,min_chars<5
invoice,data\invoice\10397364_10397365.tif,0,min_chars<5
invoice,data\invoice\10397367.tif,0,min_chars<5
invoice,data\invoice\10397384.tif,0,min_chars<5
invoice,data\invoice\10397387.tif,0,min_chars<5
invoice,data\invoice\10397404.tif,0,min_chars<5
invoice,data\invoice\10397416.tif,0,min_chars<5
invoice,data\invoice\10397485_10397486.tif,0,min_chars<5
invoice,data\invoice\10397487.tif,0,min_chars<5
invoice,data\invoice\10397493.tif,0,min_chars<5
invoice,data\invoice\10397494.tif,0,min_chars<5
invoice,data\invoice\10397496.tif,0,min_chars<5
invoice,data\invoice\10397504_10397506.tif,0,min_chars<5
invoice,data\invoice\10397507.tif,0,min_chars<5
invoice,data\invoice\10397511.tif,0,min_chars<5
invoice,data\invoice\10397527.tif,0,min_chars<5
invoice,data\invoice\10397533.tif,0,min_chars<5
invoice,data\invoice\10397564.tif,0,min_chars<5
invoice,data\invoice\10397588.tif,0,min_chars<5
invoice,data\invoice\10397641.tif,0,min_chars<5
invoice,data\invoice\10397642.tif,0,min_chars<5
invoice,data\invoice\10397663.tif,0,min_chars<5
invoice,data\invoice\10397693.tif,0,min_chars<5
invoice,data\invoice\10397711.tif,0,min_chars<5
invoice,data\invoice\10397747.tif,0,min_chars<5
invoice,data\invoice\10397748.tif,0,min_chars<5
invoice,data\invoice\10397769.tif,0,min_chars<5
invoice,data\invoice\10397787.tif,0,min_chars<5
invoice,data\invoice\10397794.tif,0,min_chars<5
invoice,data\invoice\10397795.tif,0,min_chars<5
invoice,data\invoice\10397842.tif,0,min_chars<5
invoice,data\invoice\10397873.tif,0,min_chars<5
invoice,data\invoice\10397877.tif,0,min_chars<5
invoice,data\invoice\10397944.tif,0,min_chars<5
invoice,data\invoice\10398012.tif,0,min_chars<5
invoice,data\invoice\10398022_10398023.tif,0,min_chars<5
invoice,data\invoice\10398042.tif,0,min_chars<5
invoice,data\invoice\10398055.tif,0,min_chars<5
invoice,data\invoice\10398060.tif,0,min_chars<5
invoice,data\invoice\10398073.tif,0,min_chars<5
invoice,data\invoice\10398077.tif,0,min_chars<5
invoice,data\invoice\10398083.tif,0,min_chars<5
invoice,data\invoice\10398104.tif,0,min_chars<5
invoice,data\invoice\10398112.tif,0,min_chars<5
invoice,data\invoice\10398192.tif,0,min_chars<5
invoice,data\invoice\10398207_10398208.tif,0,min_chars<5
invoice,data\invoice\10398218.tif,0,min_chars<5
invoice,data\invoice\10398250.tif,0,min_chars<5
invoice,data\invoice\10398256.tif,0,min_chars<5
invoice,data\invoice\10398267.tif,0,min_chars<5
invoice,data\invoice\10398269_10398270.tif,0,min_chars<5
invoice,data\invoice\10398292_10398293.tif,0,min_chars<5
invoice,data\invoice\10398300.tif,0,min_chars<5
invoice,data\invoice\10398302.tif,0,min_chars<5
invoice,data\invoice\10398303.tif,0,min_chars<5
invoice,data\invoice\10398305.tif,0,min_chars<5
invoice,data\invoice\10398315.tif,0,min_chars<5
invoice,data\invoice\10398328.tif,0,min_chars<5
invoice,data\invoice\10398346_10398347.tif,0,min_chars<5
invoice,data\invoice\10398362.tif,0,min_chars<5
invoice,data\invoice\10398369.tif,0,min_chars<5
invoice,data\invoice\10398375.tif,0,min_chars<5
invoice,data\invoice\10398396_10398397.tif,0,min_chars<5
invoice,data\invoice\10398398.tif,0,min_chars<5
invoice,data\invoice\10398414.tif,0,min_chars<5
invoice,data\invoice\10398991.tif,0,min_chars<5
invoice,data\invoice\10398992.tif,0,min_chars<5
invoice,data\invoice\10398993.tif,0,min_chars<5
invoice,data\invoice\10399028.tif,0,min_chars<5
invoice,data\invoice\10399029.tif,0,min_chars<5
invoice,data\invoice\10399030.tif,0,min_chars<5
invoice,data\invoice\10399032.tif,0,min_chars<5
invoice,data\invoice\10399077.tif,0,min_chars<5
invoice,data\invoice\10399079.tif,0,min_chars<5
invoice,data\invoice\10399080.tif,0,min_chars<5
invoice,data\invoice\10399081.tif,0,min_chars<5
invoice,data\invoice\10399106.tif,0,min_chars<5
invoice,data\invoice\10399108.tif,0,min_chars<5
invoice,data\invoice\10399202.tif,0,min_chars<5
invoice,data\invoice\10399205.tif,0,min_chars<5
invoice,data\invoice\10399212.tif,0,min_chars<5
invoice,data\invoice\10399215.tif,0,min_chars<5
invoice,data\invoice\10399219.tif,0,min_chars<5
invoice,data\invoice\10399221.tif,0,min_chars<5
invoice,data\invoice\10399224.tif,0,min_chars<5
invoice,data\invoice\10399225.tif,0,min_chars<5
invoice,data\invoice\10399242.tif,0,min_chars<5
invoice,data\invoice\10399243.tif,0,min_chars<5
invoice,data\invoice\10399245.tif,0,min_chars<5
invoice,data\invoice\10399811.tif,0,min_chars<5
invoice,data\invoice\10403224.tif,0,min_chars<5
invoice,data\invoice\10403237.tif,0,min_chars<5
invoice,data\invoice\10403497.tif,0,min_chars<5
invoice,data\invoice\10403590.tif,0,min_chars<5
invoice,data\invoice\10403705_10403706.tif,0,min_chars<5
invoice,data\invoice\10403751.tif,0,min_chars<5
invoice,data\invoice\10403806_10403807.tif,0,min_chars<5
invoice,data\invoice\10403894_10403895.tif,0,min_chars<5
invoice,data\invoice\10403896_10403898.tif,0,min_chars<5
invoice,data\invoice\10403924.tif,0,min_chars<5
invoice,data\invoice\10403925.tif,0,min_chars<5
invoice,data\invoice\10415605.tif,0,min_chars<5
invoice,data\invoice\10425277.tif,0,min_chars<5
invoice,data\invoice\10426338.tif,0,min_chars<5
invoice,data\invoice\10426341.tif,0,min_chars<5
invoice,data\invoice\10427097_10427098.tif,0,min_chars<5
invoice,data\invoice\10428237.tif,0,min_chars<5
invoice,data\invoice\10429345.tif,0,min_chars<5
invoice,data\invoice\10429798.tif,0,min_chars<5
invoice,data\invoice\10430227.tif,0,min_chars<5
invoice,data\invoice\10430229.tif,0,min_chars<5
invoice,data\invoice\10430894_10430895.tif,0,min_chars<5
invoice,data\invoice\10431468_10431470.tif,0,min_chars<5
invoice,data\invoice\10431882.tif,0,min_chars<5
invoice,data\invoice\11000937.tif,0,min_chars<5
invoice,data\invoice\11000947.tif,0,min_chars<5
invoice,data\invoice\11002319.tif,0,min_chars<5
invoice,data\invoice\11002328.tif,0,min_chars<5
invoice,data\invoice\11002331.tif,0,min_chars<5
invoice,data\invoice\11002334.tif,0,min_chars<5
invoice,data\invoice\11002339.tif,0,min_chars<5
invoice,data\invoice\11002584.tif,0,min_chars<5
invoice,data\invoice\11002586.tif,0,min_chars<5
invoice,data\invoice\11002591.tif,0,min_chars<5
invoice,data\invoice\11007858.tif,0,min_chars<5
invoice,data\invoice\11007862.tif,0,min_chars<5
invoice,data\invoice\11007979.tif,0,min_chars<5
invoice,data\invoice\11008034.tif,0,min_chars<5
invoice,data\invoice\11009646.tif,0,min_chars<5
invoice,data\invoice\11009660.tif,0,min_chars<5
invoice,data\invoice\11009672.tif,0,min_chars<5
invoice,data\invoice\11009702.tif,0,min_chars<5
invoice,data\invoice\11009704.tif,0,min_chars<5
invoice,data\invoice\11009711.tif,0,min_chars<5
invoice,data\invoice\11009712_11009714.tif,0,min_chars<5
invoice,data\invoice\11009719.tif,0,min_chars<5
invoice,data\invoice\11009722.tif,0,min_chars<5
invoice,data\invoice\11009723.tif,0,min_chars<5
invoice,data\invoice\11009724.tif,0,min_chars<5
invoice,data\invoice\11009727.tif,0,min_chars<5
invoice,data\invoice\11009728.tif,0,min_chars<5
invoice,data\invoice\11009730.tif,0,min_chars<5
invoice,data\invoice\11009841.tif,0,min_chars<5
invoice,data\invoice\11009844.tif,0,min_chars<5
invoice,data\invoice\11009845.tif,0,min_chars<5
invoice,data\invoice\11009869.tif,0,min_chars<5
invoice,data\invoice\11009878.tif,0,min_chars<5
invoice,data\invoice\11009908.tif,0,min_chars<5
invoice,data\invoice\11013421.tif,0,min_chars<5
invoice,data\invoice\11013423.tif,0,min_chars<5
invoice,data\invoice\11013428.tif,0,min_chars<5
invoice,data\invoice\11013430.tif,0,min_chars<5
invoice,data\invoice\11014015.tif,0,min_chars<5
invoice,data\invoice\11014086.tif,0,min_chars<5
invoice,data\invoice\11015904.tif,0,min_chars<5
invoice,data\invoice\11015906.tif,0,min_chars<5
invoice,data\invoice\11016030.tif,0,min_chars<5
invoice,data\invoice\11016033.tif,0,min_chars<5
invoice,data\invoice\11022488.tif,0,min_chars<5
invoice,data\invoice\11024285.tif,0,min_chars<5
invoice,data\invoice\11025000.tif,0,min_chars<5
invoice,data\invoice\11025009.tif,0,min_chars<5
invoice,data\invoice\11025018.tif,0,min_chars<5
invoice,data\invoice\11025023.tif,0,min_chars<5
invoice,data\invoice\11025025.tif,0,min_chars<5
invoice,data\invoice\11025031.tif,0,min_chars<5
invoice,data\invoice\11025032.tif,0,min_chars<5
invoice,data\invoice\11025041.tif,0,min_chars<5
invoice,data\invoice\11025045.tif,0,min_chars<5
invoice,data\invoice\11025049.tif,0,min_chars<5
invoice,data\invoice\11025051.tif,0,min_chars<5
invoice,data\invoice\11025096.tif,0,min_chars<5
invoice,data\invoice\11025796_11025797.tif,0,min_chars<5
invoice,data\invoice\11220343.tif,0,min_chars<5
invoice,data\invoice\11220351.tif,0,min_chars<5
invoice,data\invoice\11220353.tif,0,min_chars<5
invoice,data\invoice\11220358.tif,0,min_chars<5
invoice,data\invoice\11220366.tif,0,min_chars<5
invoice,data\invoice\11220367.tif,0,min_chars<5
invoice,data\invoice\11220391.tif,0,min_chars<5
invoice,data\invoice\11220856.tif,0,min_chars<5
invoice,data\invoice\11220862.tif,0,min_chars<5
invoice,data\invoice\11220908.tif,0,min_chars<5
invoice,data\invoice\11220917.tif,0,min_chars<5
invoice,data\invoice\11220935.tif,0,min_chars<5
invoice,data\invoice\11220955.tif,0,min_chars<5
invoice,data\invoice\11221506.tif,0,min_chars<5
invoice,data\invoice\11221514.tif,0,min_chars<5
invoice,data\invoice\11221527.tif,0,min_chars<5
invoice,data\invoice\11221759.tif,0,min_chars<5
invoice,data\invoice\11221797.tif,0,min_chars<5
invoice,data\invoice\11221801.tif,0,min_chars<5
invoice,data\invoice\11221810.tif,0,min_chars<5
invoice,data\invoice\11221811.tif,0,min_chars<5
invoice,data\invoice\11221974.tif,0,min_chars<5
invoice,data\invoice\11221982.tif,0,min_chars<5
invoice,data\invoice\11222000.tif,0,min_chars<5
invoice,data\invoice\11222017.tif,0,min_chars<5
invoice,data\invoice\11222026.tif,0,min_chars<5
invoice,data\invoice\11222265.tif,0,min_chars<5
invoice,data\invoice\11222293.tif,0,min_chars<5
invoice,data\invoice\11222301.tif,0,min_chars<5
invoice,data\invoice\11222308.tif,0,min_chars<5
invoice,data\invoice\11222330.tif,0,min_chars<5
invoice,data\invoice\11222793.tif,0,min_chars<5
invoice,data\invoice\11222800.tif,0,min_chars<5
invoice,data\invoice\11222812.tif,0,min_chars<5
invoice,data\invoice\11222838.tif,0,min_chars<5
invoice,data\invoice\11222857.tif,0,min_chars<5
invoice,data\invoice\11222860.tif,0,min_chars<5
invoice,data\invoice\11223142.tif,0,min_chars<5
invoice,data\invoice\11223166.tif,0,min_chars<5
invoice,data\invoice\11223177.tif,0,min_chars<5
invoice,data\invoice\11223189.tif,0,min_chars<5
invoice,data\invoice\11223632.tif,0,min_chars<5
invoice,data\invoice\11223741.tif,0,min_chars<5
invoice,data\invoice\11223757.tif,0,min_chars<5
invoice,data\invoice\11224770.tif,0,min_chars<5
invoice,data\invoice\11224771.tif,0,min_chars<5
invoice,data\invoice\11224772.tif,0,min_chars<5
invoice,data\invoice\11224963.tif,0,min_chars<5
invoice,data\invoice\11225009.tif,0,min_chars<5
invoice,data\invoice\11225060.tif,0,min_chars<5
invoice,data\invoice\11225276.tif,0,min_chars<5
invoice,data\invoice\11225662.tif,0,min_chars<5
invoice,data\invoice\11225663.tif,0,min_chars<5
invoice,data\invoice\11225665.tif,0,min_chars<5
invoice,data\invoice\11225697.tif,0,min_chars<5
invoice,data\invoice\11225698.tif,0,min_chars<5
invoice,data\invoice\11225699.tif,0,min_chars<5
invoice,data\invoice\11225700.tif,0,min_chars<5
invoice,data\invoice\11225701.tif,0,min_chars<5
invoice,data\invoice\11229249.tif,0,min_chars<5
invoice,data\invoice\11229314_11229315.tif,0,min_chars<5
invoice,data\invoice\11229541_11229542.tif,0,min_chars<5
invoice,data\invoice\11229543.tif,0,min_chars<5
invoice,data\invoice\11229557_11229558.tif,0,min_chars<5
invoice,data\invoice\11229559_11229560.tif,0,min_chars<5
invoice,data\invoice\11229564_11229565.tif,0,min_chars<5
invoice,data\invoice\11229566.tif,0,min_chars<5
invoice,data\invoice\11229567.tif,0,min_chars<5
invoice,data\invoice\11229579.tif,0,min_chars<5
invoice,data\invoice\11229580_11229581.tif,0,min_chars<5
invoice,data\invoice\11229584_11229585.tif,0,min_chars<5
invoice,data\invoice\11229592_11229593.tif,0,min_chars<5
invoice,data\invoice\11229596_11229597.tif,0,min_chars<5
invoice,data\invoice\11229598_11229599.tif,0,min_chars<5
invoice,data\invoice\11229604_11229605.tif,0,min_chars<5
invoice,data\invoice\11229608.tif,0,min_chars<5
invoice,data\invoice\11229609.tif,0,min_chars<5
invoice,data\invoice\11229614_11229615.tif,0,min_chars<5
invoice,data\invoice\11229621_11229622.tif,0,min_chars<5
invoice,data\invoice\11229623_11229624.tif,0,min_chars<5
invoice,data\invoice\11229629_11229630.tif,0,min_chars<5
invoice,data\invoice\11229631.tif,0,min_chars<5
invoice,data\invoice\11229635_11229636.tif,0,min_chars<5
invoice,data\invoice\11229667.tif,0,min_chars<5
invoice,data\invoice\11229670.tif,0,min_chars<5
invoice,data\invoice\11229684.tif,0,min_chars<5
invoice,data\invoice\11229738.tif,0,min_chars<5
invoice,data\invoice\11229741.tif,0,min_chars<5
invoice,data\invoice\11230045.tif,0,min_chars<5
invoice,data\invoice\11230046.tif,0,min_chars<5
invoice,data\invoice\11230216.tif,0,min_chars<5
invoice,data\invoice\11230219.tif,0,min_chars<5
invoice,data\invoice\11230220.tif,0,min_chars<5
invoice,data\invoice\11230324.tif,0,min_chars<5
invoice,data\invoice\11230329.tif,0,min_chars<5
invoice,data\invoice\11230334.tif,0,min_chars<5
invoice,data\invoice\11230339.tif,0,min_chars<5
invoice,data\invoice\11230364.tif,0,min_chars<5
invoice,data\invoice\11230369.tif,0,min_chars<5
invoice,data\invoice\11230479.tif,0,min_chars<5
invoice,data\invoice\11230484.tif,0,min_chars<5
invoice,data\invoice\11230516.tif,0,min_chars<5
invoice,data\invoice\11230553.tif,0,min_chars<5
invoice,data\invoice\11230567.tif,0,min_chars<5
invoice,data\invoice\11231252_11231255.tif,0,min_chars<5
invoice,data\invoice\11231299_11231306.tif,0,min_chars<5
invoice,data\invoice\11231325_11231331.tif,0,min_chars<5
invoice,data\invoice\11232027.tif,0,min_chars<5
invoice,data\invoice\11232077.tif,0,min_chars<5
invoice,data\invoice\11232082.tif,0,min_chars<5
invoice,data\invoice\11232117.tif,0,min_chars<5
invoice,data\invoice\11232128.tif,0,min_chars<5
invoice,data\invoice\11233229_11233232.tif,0,min_chars<5
invoice,data\invoice\11233245.tif,0,min_chars<5
invoice,data\invoice\11233335_11233336.tif,0,min_chars<5
invoice,data\invoice\11233344_11233345.tif,0,min_chars<5
invoice,data\invoice\11233354_11233355.tif,0,min_chars<5
invoice,data\invoice\11233924_11233925.tif,0,min_chars<5
invoice,data\invoice\11233938_11233939.tif,0,min_chars<5
invoice,data\invoice\11233942_11233943.tif,0,min_chars<5
invoice,data\invoice\11234903_11234904.tif,0,min_chars<5
invoice,data\invoice\11234915_11234916.tif,0,min_chars<5
invoice,data\invoice\11234966_11234967.tif,0,min_chars<5
invoice,data\invoice\11234982_11234983.tif,0,min_chars<5
